DATE,UNIDADE,QUANTIDADE
2023-10-18,CO de Fortaleza,16756.0
2023-10-18,CO de Goiânia,9040.0
2023-10-18,CO de Gurupi,3484.0
2023-10-18,CO de Ibirité,9652.0
2023-10-18,CO de Jardinópolis,8116.0
2023-10-18,CO de Mataripe,12235.0
2023-10-18,CO de Natal,9942.0
2023-10-18,CO de Passo Fundo,9121.0
2023-10-18,CO de Paulínia,14874.0
2023-10-18,CO de Pelotas,5859.0
2023-10-18,CO de Suape,15519.0
2023-10-18,CO de São José dos Campos,3985.0
2023-10-18,CO de São Luís,10505.0
2023-10-18,CO de Uberlândia,3808.0
2023-10-18,DAC de Aracaju,2684.0
2023-10-18,DAC de Barra de São Francisco,1719.0
2023-10-18,DAC de Bauru,2915.0
2023-10-18,DAC de Caxias do Sul,1973.0
2023-10-18,DAC de Governador Valadares,2166.0
2023-10-18,DAC de Itajaí,1223.0
2023-10-18,DAC de Itaobim,1414.0
2023-10-18,DAC de Jequié,5186.0
2023-10-18,DAC de Joinville,718.0
2023-10-18,DAC de João Pessoa,5595.0
2023-10-18,DAC de Juazeiro,2023.0
2023-10-18,DAC de Londrina,2922.0
2023-10-18,DAC de Macapá,1041.0
2023-10-18,DAC de Montes Claros,1270.0
2023-10-18,DAC de Mossoró,1996.0
2023-10-18,DAC de Ponta Grossa,2021.0
2023-10-18,DAC de Pres Prudente,420.0
2023-10-18,DAC de Rio Largo,1727.0
2023-10-18,DAC de Santa Maria,2075.0
2023-10-18,DAC de Santos,2148.0
2023-10-18,DAC de Serra,2898.0
2023-10-18,DAC de Socorro,3202.0
2023-10-18,DAC de São José,1653.0
2023-10-18,DAC de São José do Rio Preto,2495.0
2023-10-18,DAC de Teresina,3173.0
2023-10-19,CO de Araucária,12039.0
2023-10-19,CO de Barueri,13881.0
2023-10-19,CO de Belém,14239.0
2023-10-19,CO de Brasília,5269.0
2023-10-19,CO de Campo Grande,7608.0
2023-10-19,CO de Canoas,17591.0
2023-10-19,CO de Capuava,20542.0
2023-10-19,CO de Cascavel,6726.0
2023-10-19,CO de Cuiabá,7706.0
2023-10-19,CO de Duque de Caxias,18244.0
2023-10-19,CO de Fortaleza,15174.0
2023-10-19,CO de Goiânia,8047.0
2023-10-19,CO de Gurupi,3399.0
2023-10-19,CO de Ibirité,13268.0
2023-10-19,CO de Jardinópolis,7868.0
2023-10-19,CO de Mataripe,14664.0
2023-10-19,CO de Natal,5005.0
2023-10-19,CO de Passo Fundo,4592.0
2023-10-19,CO de Paulínia,13054.0
2023-10-19,CO de Pelotas,4790.0
2023-10-19,CO de Suape,20208.0
2023-10-19,CO de São José dos Campos,4992.0
2023-10-19,CO de São Luís,10969.0
2023-10-19,CO de Uberlândia,9299.0
2023-10-19,DAC de Aracaju,1781.0
2023-10-19,DAC de Barra de São Francisco,1120.0
2023-10-19,DAC de Bauru,3504.0
2023-10-19,DAC de Caxias do Sul,2304.0
2023-10-19,DAC de Governador Valadares,781.0
2023-10-19,DAC de Itajaí,1269.0
2023-10-19,DAC de Itaobim,1220.0
2023-10-19,DAC de Jequié,3783.0
2023-10-19,DAC de Joinville,1212.0
2023-10-19,DAC de João Pessoa,3969.0
2023-10-19,DAC de Juazeiro,2046.0
2023-10-19,DAC de Londrina,2174.0
2023-10-19,DAC de Macapá,315.0
2023-10-19,DAC de Montes Claros,1440.0
2023-10-19,DAC de Mossoró,1040.0
2023-10-19,DAC de Ponta Grossa,1475.0
2023-10-19,DAC de Rio Largo,1931.0
2023-10-19,DAC de Santa Maria,1509.0
2023-10-19,DAC de Santos,2072.0
2023-10-19,DAC de Serra,4154.0
2023-10-19,DAC de Socorro,3072.0
2023-10-19,DAC de São José,1728.0
2023-10-19,DAC de São José do Rio Preto,2329.0
2023-10-20,CO de Araucária,8917.0
2023-10-20,CO de Barueri,18557.0
2023-10-20,CO de Belém,15951.0
2023-10-20,CO de Brasília,4123.0
2023-10-20,CO de Campo Grande,6316.0
2023-10-20,CO de Canoas,21277.0
2023-10-20,CO de Capuava,16699.0
2023-10-20,CO de Cascavel,1713.0
2023-10-20,CO de Cuiabá,9949.0
2023-10-20,CO de Duque de Caxias,17986.0
2023-10-20,CO de Fortaleza,19216.0
2023-10-20,CO de Goiânia,8360.0
2023-10-20,CO de Gurupi,5016.0
2023-10-20,CO de Ibirité,12477.0
2023-10-20,CO de Jardinópolis,6110.0
2023-10-20,CO de Mataripe,16241.0
2023-10-20,CO de Natal,8996.0
2023-10-20,CO de Passo Fundo,5744.0
2023-10-20,CO de Paulínia,14250.0
2023-10-20,CO de Pelotas,1971.0
2023-10-20,CO de Suape,16396.0
2023-10-20,CO de São José dos Campos,4282.0
2023-10-20,CO de São Luís,13606.0
2023-10-20,CO de Uberlândia,8836.0
2023-10-20,DAC de Aracaju,1475.0
2023-10-20,DAC de Barra de São Francisco,1597.0
2023-10-20,DAC de Bauru,2061.0
2023-10-20,DAC de Caxias do Sul,1496.0
2023-10-20,DAC de Governador Valadares,1219.0
2023-10-20,DAC de Itajaí,1425.0
2023-10-20,DAC de Itaobim,1626.0
2023-10-20,DAC de Jequié,4067.0
2023-10-20,DAC de Joinville,857.0
2023-10-20,DAC de João Pessoa,5774.0
2023-10-20,DAC de Juazeiro,2758.0
2023-10-20,DAC de Londrina,3897.0
2023-10-20,DAC de Macapá,1540.0
2023-10-20,DAC de Montes Claros,2162.0
2023-10-20,DAC de Mossoró,3786.0
2023-10-20,DAC de Ponta Grossa,1583.0
2023-10-20,DAC de Pres Prudente,683.0
2023-10-20,DAC de Rio Largo,3020.0
2023-10-20,DAC de Santa Maria,3177.0
2023-10-20,DAC de Santos,2408.0
2023-10-20,DAC de Serra,2836.0
2023-10-20,DAC de Socorro,3240.0
2023-10-20,DAC de São José,2241.0
2023-10-20,DAC de São José do Rio Preto,1908.0
2023-10-20,DAC de Teresina,5351.0
2023-10-21,CO de Araucária,3723.0
2023-10-21,CO de Barueri,14133.0
2023-10-21,CO de Belém,11772.0
2023-10-21,CO de Brasília,3501.0
2023-10-21,CO de Campo Grande,6080.0
2023-10-21,CO de Canoas,5561.0
2023-10-21,CO de Capuava,11890.0
2023-10-21,CO de Cascavel,900.0
2023-10-21,CO de Cuiabá,6712.0
2023-10-21,CO de Duque de Caxias,14118.0
2023-10-21,CO de Fortaleza,11526.0
2023-10-21,CO de Goiânia,4776.0
2023-10-21,CO de Gurupi,2148.0
2023-10-21,CO de Ibirité,8907.0
2023-10-21,CO de Jardinópolis,4218.0
2023-10-21,CO de Mataripe,7609.0
2023-10-21,CO de Natal,5094.0
2023-10-21,CO de Passo Fundo,2122.0
2023-10-21,CO de Paulínia,8498.0
2023-10-21,CO de Pelotas,1791.0
2023-10-21,CO de Suape,13881.0
2023-10-21,CO de São José dos Campos,2966.0
2023-10-21,CO de São Luís,8047.0
2023-10-21,CO de Uberlândia,1692.0
2023-10-21,DAC de Aracaju,3076.0
2023-10-21,DAC de Barra de São Francisco,1282.0
2023-10-21,DAC de Bauru,2569.0
2023-10-21,DAC de Caxias do Sul,897.0
2023-10-21,DAC de Governador Valadares,1238.0
2023-10-21,DAC de Itajaí,207.0
2023-10-21,DAC de Itaobim,1120.0
2023-10-21,DAC de Jequié,2133.0
2023-10-21,DAC de Joinville,403.0
2023-10-21,DAC de João Pessoa,3985.0
2023-10-21,DAC de Londrina,1094.0
2023-10-21,DAC de Macapá,840.0
2023-10-21,DAC de Montes Claros,1105.0
2023-10-21,DAC de Mossoró,530.0
2023-10-21,DAC de Ponta Grossa,60.0
2023-10-21,DAC de Rio Largo,2062.0
2023-10-21,DAC de Santos,2315.0
2023-10-21,DAC de Serra,1341.0
2023-10-21,DAC de Socorro,2231.0
2023-10-21,DAC de São José,161.0
2023-10-21,DAC de São José do Rio Preto,1194.0
2023-10-21,DAC de Teresina,3478.0
2023-10-23,CO de Araucária,5369.0
2023-10-23,CO de Barueri,21582.0
2023-10-23,CO de Belém,11499.0
2023-10-23,CO de Brasília,4982.0
2023-10-23,CO de Campo Grande,6943.0
2023-10-23,CO de Canoas,17346.0
2023-10-23,CO de Capuava,17269.0
2023-10-23,CO de Cascavel,6414.0
2023-10-23,CO de Cuiabá,4181.0
2023-10-23,CO de Duque de Caxias,16453.0
2023-10-23,CO de Goiânia,7927.0
2023-10-23,CO de Gurupi,5519.0
2023-10-23,CO de Ibirité,7544.0
2023-10-23,CO de Jardinópolis,3183.0
2023-10-23,CO de Mataripe,11099.0
2023-10-23,CO de Natal,5945.0
2023-10-23,CO de Passo Fundo,7541.0
2023-10-23,CO de Paulínia,14234.0
2023-10-23,CO de Pelotas,3149.0
2023-10-23,CO de Suape,18151.0
2023-10-23,CO de São José dos Campos,5150.0
2023-10-23,CO de São Luís,15483.0
2023-10-23,CO de Uberlândia,10276.0
2023-10-23,DAC de Aracaju,1890.0
2023-10-23,DAC de Barra de São Francisco,937.0
2023-10-23,DAC de Bauru,2910.0
2023-10-23,DAC de Caxias do Sul,2288.0
2023-10-23,DAC de Governador Valadares,1048.0
2023-10-23,DAC de Itajaí,728.0
2023-10-23,DAC de Itaobim,3424.0
2023-10-23,DAC de Joinville,1686.0
2023-10-23,DAC de João Pessoa,3689.0
2023-10-23,DAC de Juazeiro,3172.0
2023-10-23,DAC de Londrina,1546.0
2023-10-23,DAC de Macapá,1788.0
2023-10-23,DAC de Montes Claros,596.0
2023-10-23,DAC de Mossoró,3326.0
2023-10-23,DAC de Ponta Grossa,1372.0
2023-10-23,DAC de Pres Prudente,462.0
2023-10-23,DAC de Rio Largo,2632.0
2023-10-23,DAC de Santa Maria,2311.0
2023-10-23,DAC de Santos,2375.0
2023-10-23,DAC de Serra,5344.0
2023-10-23,DAC de Socorro,4898.0
2023-10-23,DAC de São José,1325.0
2023-10-23,DAC de São José do Rio Preto,3553.0
2023-10-23,DAC de Teresina,1837.0
2023-10-24,CO de Araucária,9466.0
2023-10-24,CO de Barueri,16314.0
2023-10-24,CO de Belém,14855.0
2023-10-24,CO de Brasília,6546.0
2023-10-24,CO de Campo Grande,7331.0
2023-10-24,CO de Canoas,17976.0
2023-10-24,CO de Capuava,13880.0
2023-10-24,CO de Cascavel,3114.0
2023-10-24,CO de Cuiabá,6273.0
2023-10-24,CO de Duque de Caxias,23615.0
2023-10-24,CO de Fortaleza,20318.0
2023-10-24,CO de Goiânia,2385.0
2023-10-24,CO de Gurupi,2498.0
2023-10-24,CO de Ibirité,6947.0
2023-10-24,CO de Jardinópolis,9183.0
2023-10-24,CO de Mataripe,11597.0
2023-10-24,CO de Natal,7774.0
2023-10-24,CO de Passo Fundo,6920.0
2023-10-24,CO de Paulínia,12622.0
2023-10-24,CO de Pelotas,3668.0
2023-10-24,CO de Suape,10329.0
2023-10-24,CO de São José dos Campos,4685.0
2023-10-24,CO de São Luís,8642.0
2023-10-24,CO de Uberlândia,10412.0
2023-10-24,DAC de Aracaju,1952.0
2023-10-24,DAC de Barra de São Francisco,1535.0
2023-10-24,DAC de Bauru,1471.0
2023-10-24,DAC de Caxias do Sul,1042.0
2023-10-24,DAC de Governador Valadares,1970.0
2023-10-24,DAC de Itajaí,1305.0
2023-10-24,DAC de Itaobim,400.0
2023-10-24,DAC de Jequié,6897.0
2023-10-24,DAC de Joinville,1312.0
2023-10-24,DAC de João Pessoa,8032.0
2023-10-24,DAC de Juazeiro,4396.0
2023-10-24,DAC de Londrina,4655.0
2023-10-24,DAC de Macapá,815.0
2023-10-24,DAC de Montes Claros,2909.0
2023-10-24,DAC de Mossoró,1557.0
2023-10-24,DAC de Ponta Grossa,1623.0
2023-10-24,DAC de Pres Prudente,490.0
2023-10-24,DAC de Rio Largo,1726.0
2023-10-24,DAC de Santa Maria,1846.0
2023-10-24,DAC de Santos,3413.0
2023-10-24,DAC de Serra,1677.0
2023-10-24,DAC de Socorro,3325.0
2023-10-24,DAC de São José,2116.0
2023-10-24,DAC de São José do Rio Preto,2568.0
2023-10-24,DAC de Teresina,3097.0
2023-10-25,CO de Araucária,10771.0
2023-10-25,CO de Barueri,17694.0
2023-10-25,CO de Belém,14654.0
2023-10-25,CO de Brasília,5972.0
2023-10-25,CO de Campo Grande,5241.0
2023-10-25,CO de Canoas,11053.0
2023-10-25,CO de Capuava,15984.0
2023-10-25,CO de Cascavel,5239.0
2023-10-25,CO de Cuiabá,4766.0
2023-10-25,CO de Duque de Caxias,14199.0
2023-10-25,CO de Fortaleza,17671.0
2023-10-25,CO de Goiânia,9313.0
2023-10-25,CO de Gurupi,3705.0
2023-10-25,CO de Ibirité,13887.0
2023-10-25,CO de Jardinópolis,5784.0
2023-10-25,CO de Mataripe,13482.0
2023-10-25,CO de Natal,8347.0
2023-10-25,CO de Passo Fundo,6424.0
2023-10-25,CO de Paulínia,13063.0
2023-10-25,CO de Pelotas,4863.0
2023-10-25,CO de Suape,18066.0
2023-10-25,CO de São José dos Campos,7258.0
2023-10-25,CO de São Luís,9571.0
2023-10-25,CO de Uberlândia,6283.0
2023-10-25,DAC de Aracaju,2089.0
2023-10-25,DAC de Barra de São Francisco,2060.0
2023-10-25,DAC de Bauru,3970.0
2023-10-25,DAC de Caxias do Sul,2071.0
2023-10-25,DAC de Governador Valadares,1542.0
2023-10-25,DAC de Itajaí,657.0
2023-10-25,DAC de Itaobim,2342.0
2023-10-25,DAC de Jequié,4463.0
2023-10-25,DAC de Joinville,1177.0
2023-10-25,DAC de João Pessoa,3236.0
2023-10-25,DAC de Juazeiro,1796.0
2023-10-25,DAC de Londrina,3044.0
2023-10-25,DAC de Macapá,1100.0
2023-10-25,DAC de Montes Claros,3071.0
2023-10-25,DAC de Mossoró,1658.0
2023-10-25,DAC de Ponta Grossa,1460.0
2023-10-25,DAC de Pres Prudente,405.0
2023-10-25,DAC de Rio Largo,2090.0
2023-10-25,DAC de Santa Maria,1417.0
2023-10-25,DAC de Santos,1692.0
2023-10-25,DAC de Serra,2689.0
2023-10-25,DAC de Socorro,2924.0
2023-10-25,DAC de São José,3055.0
2023-10-25,DAC de São José do Rio Preto,3617.0
2023-10-25,DAC de Teresina,1964.0
2023-10-26,CO de Araucária,9876.0
2023-10-26,CO de Barueri,13226.0
2023-10-26,CO de Belém,13016.0
2023-10-26,CO de Brasília,2773.0
2023-10-26,CO de Campo Grande,6668.0
2023-10-26,CO de Canoas,15429.0
2023-10-26,CO de Capuava,17119.0
2023-10-26,CO de Cascavel,4907.0
2023-10-26,CO de Cuiabá,5803.0
2023-10-26,CO de Duque de Caxias,13873.0
2023-10-26,CO de Fortaleza,19412.0
2023-10-26,CO de Goiânia,11711.0
2023-10-26,CO de Gurupi,2225.0
2023-10-26,CO de Ibirité,9136.0
2023-10-26,CO de Jardinópolis,3573.0
2023-10-26,CO de Mataripe,14437.0
2023-10-26,CO de Natal,8784.0
2023-10-26,CO de Passo Fundo,6151.0
2023-10-26,CO de Paulínia,12155.0
2023-10-26,CO de Pelotas,3188.0
2023-10-26,CO de Suape,11683.0
2023-10-26,CO de São José dos Campos,3657.0
2023-10-26,CO de São Luís,11059.0
2023-10-26,CO de Uberlândia,6390.0
2023-10-26,DAC de Aracaju,1246.0
2023-10-26,DAC de Barra de São Francisco,2956.0
2023-10-26,DAC de Bauru,2269.0
2023-10-26,DAC de Caxias do Sul,1477.0
2023-10-26,DAC de Governador Valadares,1798.0
2023-10-26,DAC de Itajaí,893.0
2023-10-26,DAC de Itaobim,873.0
2023-10-26,DAC de Jequié,4963.0
2023-10-26,DAC de Joinville,1345.0
2023-10-26,DAC de João Pessoa,4431.0
2023-10-26,DAC de Juazeiro,3623.0
2023-10-26,DAC de Londrina,1804.0
2023-10-26,DAC de Macapá,890.0
2023-10-26,DAC de Montes Claros,2204.0
2023-10-26,DAC de Mossoró,1654.0
2023-10-26,DAC de Ponta Grossa,648.0
2023-10-26,DAC de Pres Prudente,490.0
2023-10-26,DAC de Rio Largo,1680.0
2023-10-26,DAC de Santa Maria,2136.0
2023-10-26,DAC de Santos,1813.0
2023-10-26,DAC de Serra,1711.0
2023-10-26,DAC de Socorro,3731.0
2023-10-26,DAC de São José,958.0
2023-10-26,DAC de São José do Rio Preto,3231.0
2023-10-26,DAC de Teresina,3721.0
2023-10-27,CO de Araucária,5786.0
2023-10-27,CO de Barueri,16710.0
2023-10-27,CO de Belém,14899.0
2023-10-27,CO de Brasília,4179.0
2023-10-27,CO de Campo Grande,6571.0
2023-10-27,CO de Canoas,18914.0
2023-10-27,CO de Capuava,13077.0
2023-10-27,CO de Cascavel,1979.0
2023-10-27,CO de Cuiabá,5520.0
2023-10-27,CO de Duque de Caxias,20764.0
2023-10-27,CO de Fortaleza,12305.0
2023-10-27,CO de Goiânia,7822.0
2023-10-27,CO de Gurupi,4978.0
2023-10-27,CO de Ibirité,12160.0
2023-10-27,CO de Jardinópolis,8408.0
2023-10-27,CO de Mataripe,11085.0
2023-10-27,CO de Natal,7804.0
2023-10-27,CO de Passo Fundo,4899.0
2023-10-27,CO de Paulínia,14996.0
2023-10-27,CO de Pelotas,4245.0
2023-10-27,CO de Suape,11826.0
2023-10-27,CO de São José dos Campos,4367.0
2023-10-27,CO de São Luís,12848.0
2023-10-27,CO de Uberlândia,9662.0
2023-10-27,DAC de Aracaju,1529.0
2023-10-27,DAC de Barra de São Francisco,1254.0
2023-10-27,DAC de Bauru,2199.0
2023-10-27,DAC de Caxias do Sul,1769.0
2023-10-27,DAC de Governador Valadares,550.0
2023-10-27,DAC de Itajaí,1053.0
2023-10-27,DAC de Itaobim,1850.0
2023-10-27,DAC de Jequié,3822.0
2023-10-27,DAC de Joinville,1364.0
2023-10-27,DAC de João Pessoa,3563.0
2023-10-27,DAC de Juazeiro,2648.0
2023-10-27,DAC de Londrina,1900.0
2023-10-27,DAC de Macapá,859.0
2023-10-27,DAC de Montes Claros,2545.0
2023-10-27,DAC de Mossoró,634.0
2023-10-27,DAC de Ponta Grossa,1110.0
2023-10-27,DAC de Pres Prudente,712.0
2023-10-27,DAC de Rio Largo,2066.0
2023-10-27,DAC de Santa Maria,3363.0
2023-10-27,DAC de Santos,2901.0
2023-10-27,DAC de Serra,2395.0
2023-10-27,DAC de Socorro,2772.0
2023-10-27,DAC de São José,1294.0
2023-10-27,DAC de São José do Rio Preto,1633.0
2023-10-27,DAC de Teresina,65.0
2023-10-28,CO de Araucária,4094.0
2023-10-28,CO de Barueri,11431.0
2023-10-28,CO de Belém,12614.0
2023-10-28,CO de Brasília,3327.0
2023-10-28,CO de Campo Grande,5239.0
2023-10-28,CO de Canoas,3907.0
2023-10-28,CO de Capuava,15934.0
2023-10-28,CO de Cascavel,840.0
2023-10-28,CO de Cuiabá,6866.0
2023-10-28,CO de Duque de Caxias,14686.0
2023-10-28,CO de Fortaleza,10543.0
2023-10-28,CO de Goiânia,6893.0
2023-10-28,CO de Gurupi,1088.0
2023-10-28,CO de Ibirité,7386.0
2023-10-28,CO de Jardinópolis,3851.0
2023-10-28,CO de Mataripe,11697.0
2023-10-28,CO de Natal,7878.0
2023-10-28,CO de Passo Fundo,1560.0
2023-10-28,CO de Paulínia,7947.0
2023-10-28,CO de Pelotas,1494.0
2023-10-28,CO de Suape,8873.0
2023-10-28,CO de São José dos Campos,3891.0
2023-10-28,CO de São Luís,6831.0
2023-10-28,CO de Uberlândia,1855.0
2023-10-28,DAC de Aracaju,970.0
2023-10-28,DAC de Barra de São Francisco,1215.0
2023-10-28,DAC de Bauru,802.0
2023-10-28,DAC de Caxias do Sul,1028.0
2023-10-28,DAC de Governador Valadares,989.0
2023-10-28,DAC de Itajaí,195.0
2023-10-28,DAC de Jequié,1952.0
2023-10-28,DAC de Joinville,386.0
2023-10-28,DAC de João Pessoa,4830.0
2023-10-28,DAC de Juazeiro,502.0
2023-10-28,DAC de Londrina,990.0
2023-10-28,DAC de Macapá,965.0
2023-10-28,DAC de Montes Claros,1876.0
2023-10-28,DAC de Mossoró,560.0
2023-10-28,DAC de Ponta Grossa,434.0
2023-10-28,DAC de Rio Largo,1913.0
2023-10-28,DAC de Santa Maria,925.0
2023-10-28,DAC de Santos,1912.0
2023-10-28,DAC de Serra,1436.0
2023-10-28,DAC de Socorro,2137.0
2023-10-28,DAC de São José,214.0
2023-10-28,DAC de São José do Rio Preto,1635.0
2023-10-28,DAC de Teresina,4327.0
2023-10-29,CO de Goiânia,909.0
2023-10-30,CO de Araucária,12196.0
2023-10-30,CO de Barueri,15108.0
2023-10-30,CO de Belém,15901.0
2023-10-30,CO de Brasília,4905.0
2023-10-30,CO de Campo Grande,6084.0
2023-10-30,CO de Canoas,20263.0
2023-10-30,CO de Capuava,14578.0
2023-10-30,CO de Cascavel,5937.0
2023-10-30,CO de Cuiabá,7746.0
2023-10-30,CO de Duque de Caxias,20928.0
2023-10-30,CO de Fortaleza,19307.0
2023-10-30,CO de Goiânia,6513.0
2023-10-30,CO de Gurupi,2924.0
2023-10-30,CO de Ibirité,9216.0
2023-10-30,CO de Jardinópolis,9250.0
2023-10-30,CO de Mataripe,15632.0
2023-10-30,CO de Natal,11463.0
2023-10-30,CO de Passo Fundo,4714.0
2023-10-30,CO de Paulínia,12410.0
2023-10-30,CO de Pelotas,4180.0
2023-10-30,CO de Suape,19202.0
2023-10-30,CO de São José dos Campos,4512.0
2023-10-30,CO de São Luís,10205.0
2023-10-30,CO de Uberlândia,9409.0
2023-10-30,DAC de Aracaju,2195.0
2023-10-30,DAC de Barra de São Francisco,1488.0
2023-10-30,DAC de Bauru,4531.0
2023-10-30,DAC de Caxias do Sul,2134.0
2023-10-30,DAC de Governador Valadares,2324.0
2023-10-30,DAC de Itajaí,1149.0
2023-10-30,DAC de Itaobim,2300.0
2023-10-30,DAC de Jequié,6656.0
2023-10-30,DAC de Joinville,1486.0
2023-10-30,DAC de João Pessoa,4811.0
2023-10-30,DAC de Juazeiro,2486.0
2023-10-30,DAC de Londrina,3471.0
2023-10-30,DAC de Macapá,947.0
2023-10-30,DAC de Montes Claros,1872.0
2023-10-30,DAC de Mossoró,2297.0
2023-10-30,DAC de Ponta Grossa,1378.0
2023-10-30,DAC de Pres Prudente,414.0
2023-10-30,DAC de Rio Largo,2553.0
2023-10-30,DAC de Santa Maria,1426.0
2023-10-30,DAC de Santos,2957.0
2023-10-30,DAC de Serra,2743.0
2023-10-30,DAC de Socorro,4464.0
2023-10-30,DAC de São José,1986.0
2023-10-30,DAC de São José do Rio Preto,3072.0
2023-10-30,DAC de Teresina,3916.0
2023-10-31,CO de Araucária,7184.0
2023-10-31,CO de Barueri,17517.0
2023-10-31,CO de Belém,16594.0
2023-10-31,CO de Brasília,6132.0
2023-10-31,CO de Campo Grande,8554.0
2023-10-31,CO de Canoas,19061.0
2023-10-31,CO de Capuava,14347.0
2023-10-31,CO de Cascavel,5559.0
2023-10-31,CO de Cuiabá,13061.0
2023-10-31,CO de Duque de Caxias,23735.0
2023-10-31,CO de Fortaleza,19528.0
2023-10-31,CO de Goiânia,9269.0
2023-10-31,CO de Gurupi,4488.0
2023-10-31,CO de Ibirité,10269.0
2023-10-31,CO de Jardinópolis,9466.0
2023-10-31,CO de Mataripe,20387.0
2023-10-31,CO de Natal,8843.0
2023-10-31,CO de Passo Fundo,5790.0
2023-10-31,CO de Paulínia,16136.0
2023-10-31,CO de Pelotas,3676.0
2023-10-31,CO de Suape,17081.0
2023-10-31,CO de São José dos Campos,5916.0
2023-10-31,CO de São Luís,13508.0
2023-10-31,CO de Uberlândia,9177.0
2023-10-31,DAC de Aracaju,1780.0
2023-10-31,DAC de Barra de São Francisco,3088.0
2023-10-31,DAC de Bauru,2670.0
2023-10-31,DAC de Caxias do Sul,1302.0
2023-10-31,DAC de Governador Valadares,2144.0
2023-10-31,DAC de Itajaí,1184.0
2023-10-31,DAC de Itaobim,2169.0
2023-10-31,DAC de Jequié,6390.0
2023-10-31,DAC de Joinville,543.0
2023-10-31,DAC de João Pessoa,6639.0
2023-10-31,DAC de Juazeiro,3550.0
2023-10-31,DAC de Londrina,3207.0
2023-10-31,DAC de Macapá,1708.0
2023-10-31,DAC de Montes Claros,2436.0
2023-10-31,DAC de Mossoró,3880.0
2023-10-31,DAC de Ponta Grossa,1840.0
2023-10-31,DAC de Pres Prudente,492.0
2023-10-31,DAC de Rio Largo,4212.0
2023-10-31,DAC de Santa Maria,2918.0
2023-10-31,DAC de Santos,2574.0
2023-10-31,DAC de Serra,2147.0
2023-10-31,DAC de Socorro,3378.0
2023-10-31,DAC de São José,1883.0
2023-10-31,DAC de São José do Rio Preto,1775.0
2023-10-31,DAC de Teresina,4009.0
2023-11-01,CO de Araucária,9603.0
2023-11-01,CO de Barueri,17567.0
2023-11-01,CO de Belém,13649.0
2023-11-01,CO de Brasília,4686.0
2023-11-01,CO de Campo Grande,7420.0
2023-11-01,CO de Canoas,16932.0
2023-11-01,CO de Capuava,16747.0
2023-11-01,CO de Cascavel,3651.0
2023-11-01,CO de Cuiabá,4155.0
2023-11-01,CO de Duque de Caxias,20435.0
2023-11-01,CO de Fortaleza,14847.0
2023-11-01,CO de Goiânia,7756.0
2023-11-01,CO de Gurupi,3062.0
2023-11-01,CO de Ibirité,12017.0
2023-11-01,CO de Jardinópolis,4450.0
2023-11-01,CO de Mataripe,16700.0
2023-11-01,CO de Natal,5736.0
2023-11-01,CO de Passo Fundo,4553.0
2023-11-01,CO de Paulínia,14455.0
2023-11-01,CO de Pelotas,3268.0
2023-11-01,CO de Suape,11378.0
2023-11-01,CO de São José dos Campos,5532.0
2023-11-01,CO de São Luís,10494.0
2023-11-01,CO de Uberlândia,8933.0
