DATE,UNIDADE,QUANTIDADE,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_MONTH,MONTH,QUARTER,YEAR,QUANTIDADE_LAG_1,QUANTIDADE_LAG_2,QUANTIDADE_MA_3
2023-08-25,DAC de São José do Rio Preto,3524.0,25,4,4,8,3,2023,4200.0,1904.0,3499.333
2023-08-26,DAC de São José do Rio Preto,861.0,26,5,4,8,3,2023,3524.0,4200.0,3209.333
2023-08-28,DAC de São José do Rio Preto,3501.0,28,0,4,8,3,2023,861.0,3524.0,2861.667
2023-08-29,DAC de São José do Rio Preto,3063.0,29,1,5,8,3,2023,3501.0,861.0,2628.667
2023-08-30,DAC de São José do Rio Preto,3065.0,30,2,5,8,3,2023,3063.0,3501.0,2475.0
2023-08-31,DAC de São José do Rio Preto,5002.0,31,3,5,8,3,2023,3065.0,3063.0,3209.667
2023-09-01,DAC de São José do Rio Preto,2784.0,1,4,1,9,3,2023,5002.0,3065.0,3710.0
2023-09-02,DAC de São José do Rio Preto,937.0,2,5,1,9,3,2023,2784.0,5002.0,3617.0
2023-09-04,DAC de São José do Rio Preto,3639.0,4,0,1,9,3,2023,937.0,2784.0,2907.667
2023-09-05,DAC de São José do Rio Preto,3516.0,5,1,1,9,3,2023,3639.0,937.0,2453.333
2023-09-06,DAC de São José do Rio Preto,3702.0,6,2,1,9,3,2023,3516.0,3639.0,2697.333
2023-09-08,DAC de São José do Rio Preto,4067.0,8,4,2,9,3,2023,3702.0,3516.0,3619.0
2023-09-09,DAC de São José do Rio Preto,1644.0,9,5,2,9,3,2023,4067.0,3702.0,3761.667
2023-09-11,DAC de São José do Rio Preto,5983.0,11,0,2,9,3,2023,1644.0,4067.0,3137.667
2023-09-12,DAC de São José do Rio Preto,3130.0,12,1,2,9,3,2023,5983.0,1644.0,3898.0
2023-09-13,DAC de São José do Rio Preto,1034.0,13,2,2,9,3,2023,3130.0,5983.0,3585.667
2023-09-14,DAC de São José do Rio Preto,4133.0,14,3,2,9,3,2023,1034.0,3130.0,3382.333
2023-09-15,DAC de São José do Rio Preto,3360.0,15,4,3,9,3,2023,4133.0,1034.0,2765.667
2023-09-16,DAC de São José do Rio Preto,1729.0,16,5,3,9,3,2023,3360.0,4133.0,2842.333
2023-09-18,DAC de São José do Rio Preto,2838.0,18,0,3,9,3,2023,1729.0,3360.0,3074.0
2023-09-19,DAC de São José do Rio Preto,1641.0,19,1,3,9,3,2023,2838.0,1729.0,2642.333
2023-09-20,DAC de São José do Rio Preto,2358.0,20,2,3,9,3,2023,1641.0,2838.0,2069.333
2023-09-21,DAC de São José do Rio Preto,3587.0,21,3,3,9,3,2023,2358.0,1641.0,2279.0
2023-09-22,DAC de São José do Rio Preto,2446.0,22,4,4,9,3,2023,3587.0,2358.0,2528.667
2023-09-23,DAC de São José do Rio Preto,1379.0,23,5,4,9,3,2023,2446.0,3587.0,2797.0
2023-09-25,DAC de São José do Rio Preto,2785.0,25,0,4,9,3,2023,1379.0,2446.0,2470.667
2023-09-26,DAC de São José do Rio Preto,2697.0,26,1,4,9,3,2023,2785.0,1379.0,2203.333
2023-09-27,DAC de São José do Rio Preto,2696.0,27,2,4,9,3,2023,2697.0,2785.0,2287.0
2023-09-28,DAC de São José do Rio Preto,3210.0,28,3,4,9,3,2023,2696.0,2697.0,2726.0
2023-09-29,DAC de São José do Rio Preto,2163.0,29,4,5,9,3,2023,3210.0,2696.0,2867.667
2023-09-30,DAC de São José do Rio Preto,1336.0,30,5,5,9,3,2023,2163.0,3210.0,2689.667
2023-10-02,DAC de São José do Rio Preto,1443.0,2,0,1,10,4,2023,1336.0,2163.0,2236.333
2023-10-03,DAC de São José do Rio Preto,3351.0,3,1,1,10,4,2023,1443.0,1336.0,1647.333
2023-10-04,DAC de São José do Rio Preto,3494.0,4,2,1,10,4,2023,3351.0,1443.0,2043.333
2023-10-05,DAC de São José do Rio Preto,2223.0,5,3,1,10,4,2023,3494.0,3351.0,2762.667
2023-10-06,DAC de São José do Rio Preto,3161.0,6,4,1,10,4,2023,2223.0,3494.0,3022.667
2023-10-07,DAC de São José do Rio Preto,838.0,7,5,1,10,4,2023,3161.0,2223.0,2959.333
2023-10-09,DAC de São José do Rio Preto,4330.0,9,0,2,10,4,2023,838.0,3161.0,2074.0
2023-10-10,DAC de São José do Rio Preto,2115.0,10,1,2,10,4,2023,4330.0,838.0,2776.333
2023-10-11,DAC de São José do Rio Preto,4927.0,11,2,2,10,4,2023,2115.0,4330.0,2427.667
2023-10-13,DAC de São José do Rio Preto,4237.0,13,4,2,10,4,2023,4927.0,2115.0,3790.667
2023-10-14,DAC de São José do Rio Preto,2074.0,14,5,2,10,4,2023,4237.0,4927.0,3759.667
2023-10-16,DAC de São José do Rio Preto,2225.0,16,0,3,10,4,2023,2074.0,4237.0,3746.0
2023-10-17,DAC de São José do Rio Preto,2838.0,17,1,3,10,4,2023,2225.0,2074.0,2845.333
2023-10-18,DAC de São José do Rio Preto,2495.0,18,2,3,10,4,2023,2838.0,2225.0,2379.0
2023-10-19,DAC de São José do Rio Preto,2329.0,19,3,3,10,4,2023,2495.0,2838.0,2519.333
2023-10-20,DAC de São José do Rio Preto,1908.0,20,4,3,10,4,2023,2329.0,2495.0,2554.0
2023-10-21,DAC de São José do Rio Preto,1194.0,21,5,3,10,4,2023,1908.0,2329.0,2244.0
2023-10-23,DAC de São José do Rio Preto,3553.0,23,0,4,10,4,2023,1194.0,1908.0,1810.333
2023-10-24,DAC de São José do Rio Preto,2568.0,24,1,4,10,4,2023,3553.0,1194.0,2218.333
2023-10-25,DAC de São José do Rio Preto,3617.0,25,2,4,10,4,2023,2568.0,3553.0,2438.333
2023-10-26,DAC de São José do Rio Preto,3231.0,26,3,4,10,4,2023,3617.0,2568.0,3246.0
2023-10-27,DAC de São José do Rio Preto,1633.0,27,4,4,10,4,2023,3231.0,3617.0,3138.667
2023-10-28,DAC de São José do Rio Preto,1635.0,28,5,4,10,4,2023,1633.0,3231.0,2827.0
2023-10-30,DAC de São José do Rio Preto,3072.0,30,0,5,10,4,2023,1635.0,1633.0,2166.333
2023-10-31,DAC de São José do Rio Preto,1775.0,31,1,5,10,4,2023,3072.0,1635.0,2113.333
2023-11-01,DAC de São José do Rio Preto,3738.0,1,2,1,11,4,2023,1775.0,3072.0,2160.667
2023-11-03,DAC de São José do Rio Preto,3980.0,3,4,1,11,4,2023,3738.0,1775.0,2861.667
2023-11-04,DAC de São José do Rio Preto,872.0,4,5,1,11,4,2023,3980.0,3738.0,3164.333
2023-11-06,DAC de São José do Rio Preto,3018.0,6,0,1,11,4,2023,872.0,3980.0,2863.333
2023-11-07,DAC de São José do Rio Preto,5862.0,7,1,1,11,4,2023,3018.0,872.0,2623.333
2023-11-08,DAC de São José do Rio Preto,3005.0,8,2,2,11,4,2023,5862.0,3018.0,3250.667
2023-11-09,DAC de São José do Rio Preto,2417.0,9,3,2,11,4,2023,3005.0,5862.0,3961.667
2023-11-10,DAC de São José do Rio Preto,2662.0,10,4,2,11,4,2023,2417.0,3005.0,3761.333
2023-11-11,DAC de São José do Rio Preto,2255.0,11,5,2,11,4,2023,2662.0,2417.0,2694.667
2023-11-13,DAC de São José do Rio Preto,4665.0,13,0,2,11,4,2023,2255.0,2662.0,2444.667
2023-11-14,DAC de São José do Rio Preto,2273.0,14,1,2,11,4,2023,4665.0,2255.0,3194.0
2023-11-16,DAC de São José do Rio Preto,4581.0,16,3,3,11,4,2023,2273.0,4665.0,3064.333
2023-11-17,DAC de São José do Rio Preto,2678.0,17,4,3,11,4,2023,4581.0,2273.0,3839.667
2023-11-18,DAC de São José do Rio Preto,2168.0,18,5,3,11,4,2023,2678.0,4581.0,3177.333
2023-11-21,DAC de São José do Rio Preto,4015.0,21,1,3,11,4,2023,2168.0,2678.0,3142.333
2023-11-22,DAC de São José do Rio Preto,3512.0,22,2,4,11,4,2023,4015.0,2168.0,2953.667
2023-11-23,DAC de São José do Rio Preto,2329.0,23,3,4,11,4,2023,3512.0,4015.0,3231.667
2023-11-24,DAC de São José do Rio Preto,3577.0,24,4,4,11,4,2023,2329.0,3512.0,3285.333
2023-11-25,DAC de São José do Rio Preto,2057.0,25,5,4,11,4,2023,3577.0,2329.0,3139.333
2023-11-27,DAC de São José do Rio Preto,1883.0,27,0,4,11,4,2023,2057.0,3577.0,2654.333
2023-11-28,DAC de São José do Rio Preto,2399.0,28,1,4,11,4,2023,1883.0,2057.0,2505.667
2023-11-29,DAC de São José do Rio Preto,3553.0,29,2,5,11,4,2023,2399.0,1883.0,2113.0
2023-11-30,DAC de São José do Rio Preto,3830.0,30,3,5,11,4,2023,3553.0,2399.0,2611.667
2023-12-01,DAC de São José do Rio Preto,2053.0,1,4,1,12,4,2023,3830.0,3553.0,3260.667
2023-12-02,DAC de São José do Rio Preto,510.0,2,5,1,12,4,2023,2053.0,3830.0,3145.333
2023-12-04,DAC de São José do Rio Preto,2237.0,4,0,1,12,4,2023,510.0,2053.0,2131.0
2023-12-05,DAC de São José do Rio Preto,4044.0,5,1,1,12,4,2023,2237.0,510.0,1600.0
2023-12-06,DAC de São José do Rio Preto,2780.0,6,2,1,12,4,2023,4044.0,2237.0,2263.667
2023-12-07,DAC de São José do Rio Preto,2274.0,7,3,1,12,4,2023,2780.0,4044.0,3020.333
2023-12-08,DAC de São José do Rio Preto,2846.0,8,4,2,12,4,2023,2274.0,2780.0,3032.667
2023-12-09,DAC de São José do Rio Preto,1249.0,9,5,2,12,4,2023,2846.0,2274.0,2633.333
2023-12-11,DAC de São José do Rio Preto,3339.0,11,0,2,12,4,2023,1249.0,2846.0,2123.0
2023-12-12,DAC de São José do Rio Preto,3768.0,12,1,2,12,4,2023,3339.0,1249.0,2478.0
2023-12-13,DAC de São José do Rio Preto,2012.0,13,2,2,12,4,2023,3768.0,3339.0,2785.333
2023-12-14,DAC de São José do Rio Preto,3683.0,14,3,2,12,4,2023,2012.0,3768.0,3039.667
2023-12-15,DAC de São José do Rio Preto,2056.0,15,4,3,12,4,2023,3683.0,2012.0,3154.333
2023-12-16,DAC de São José do Rio Preto,1779.0,16,5,3,12,4,2023,2056.0,3683.0,2583.667
2023-12-18,DAC de São José do Rio Preto,2223.0,18,0,3,12,4,2023,1779.0,2056.0,2506.0
2023-12-19,DAC de São José do Rio Preto,4165.0,19,1,3,12,4,2023,2223.0,1779.0,2019.333
2023-12-20,DAC de São José do Rio Preto,4124.0,20,2,3,12,4,2023,4165.0,2223.0,2722.333
2023-12-21,DAC de São José do Rio Preto,2420.0,21,3,3,12,4,2023,4124.0,4165.0,3504.0
2023-12-22,DAC de São José do Rio Preto,4180.0,22,4,4,12,4,2023,2420.0,4124.0,3569.667
2023-12-23,DAC de São José do Rio Preto,1219.0,23,5,4,12,4,2023,4180.0,2420.0,3574.667
2023-12-26,DAC de São José do Rio Preto,3958.0,26,1,4,12,4,2023,1219.0,4180.0,2606.333
2023-12-27,DAC de São José do Rio Preto,4725.0,27,2,4,12,4,2023,3958.0,1219.0,3119.0
2023-12-28,DAC de São José do Rio Preto,2801.0,28,3,4,12,4,2023,4725.0,3958.0,3300.667
2023-12-29,DAC de São José do Rio Preto,1805.0,29,4,5,12,4,2023,2801.0,4725.0,3828.0
2023-12-30,DAC de São José do Rio Preto,2294.0,30,5,5,12,4,2023,1805.0,2801.0,3110.333
2024-01-02,DAC de São José do Rio Preto,3406.0,2,1,1,1,1,2024,2294.0,1805.0,2300.0
2024-01-03,DAC de São José do Rio Preto,4382.0,3,2,1,1,1,2024,3406.0,2294.0,2501.667
2024-01-04,DAC de São José do Rio Preto,2922.0,4,3,1,1,1,2024,4382.0,3406.0,3360.667
2024-01-05,DAC de São José do Rio Preto,2390.0,5,4,1,1,1,2024,2922.0,4382.0,3570.0
2024-01-06,DAC de São José do Rio Preto,1619.0,6,5,1,1,1,2024,2390.0,2922.0,3231.333
2024-01-08,DAC de São José do Rio Preto,3404.0,8,0,2,1,1,2024,1619.0,2390.0,2310.333
2024-01-09,DAC de São José do Rio Preto,3429.0,9,1,2,1,1,2024,3404.0,1619.0,2471.0
2024-01-10,DAC de São José do Rio Preto,3198.0,10,2,2,1,1,2024,3429.0,3404.0,2817.333
2024-01-11,DAC de São José do Rio Preto,3409.0,11,3,2,1,1,2024,3198.0,3429.0,3343.667
2024-01-12,DAC de São José do Rio Preto,2546.0,12,4,2,1,1,2024,3409.0,3198.0,3345.333
2024-01-13,DAC de São José do Rio Preto,1080.0,13,5,2,1,1,2024,2546.0,3409.0,3051.0
2024-01-15,DAC de São José do Rio Preto,4340.0,15,0,3,1,1,2024,1080.0,2546.0,2345.0
2024-01-16,DAC de São José do Rio Preto,3006.0,16,1,3,1,1,2024,4340.0,1080.0,2655.333
2024-01-17,DAC de São José do Rio Preto,3104.0,17,2,3,1,1,2024,3006.0,4340.0,2808.667
2024-01-18,DAC de São José do Rio Preto,3351.0,18,3,3,1,1,2024,3104.0,3006.0,3483.333
2024-01-19,DAC de São José do Rio Preto,2177.0,19,4,3,1,1,2024,3351.0,3104.0,3153.667
2024-01-20,DAC de São José do Rio Preto,992.0,20,5,3,1,1,2024,2177.0,3351.0,2877.333
2024-01-22,DAC de São José do Rio Preto,2284.0,22,0,4,1,1,2024,992.0,2177.0,2173.333
2024-01-23,DAC de São José do Rio Preto,2444.0,23,1,4,1,1,2024,2284.0,992.0,1817.667
2024-01-24,DAC de São José do Rio Preto,3371.0,24,2,4,1,1,2024,2444.0,2284.0,1906.667
2024-01-25,DAC de São José do Rio Preto,3736.0,25,3,4,1,1,2024,3371.0,2444.0,2699.667
2024-01-26,DAC de São José do Rio Preto,3091.0,26,4,4,1,1,2024,3736.0,3371.0,3183.667
2024-01-27,DAC de São José do Rio Preto,1245.0,27,5,4,1,1,2024,3091.0,3736.0,3399.333
2024-01-29,DAC de São José do Rio Preto,2601.0,29,0,5,1,1,2024,1245.0,3091.0,2690.667
2024-01-30,DAC de São José do Rio Preto,2939.0,30,1,5,1,1,2024,2601.0,1245.0,2312.333
2024-01-31,DAC de São José do Rio Preto,4965.0,31,2,5,1,1,2024,2939.0,2601.0,2261.667
2024-02-01,DAC de São José do Rio Preto,1830.0,1,3,1,2,1,2024,4965.0,2939.0,3501.667
2024-02-02,DAC de São José do Rio Preto,3617.0,2,4,1,2,1,2024,1830.0,4965.0,3244.667
2024-02-03,DAC de São José do Rio Preto,412.0,3,5,1,2,1,2024,3617.0,1830.0,3470.667
2024-02-05,DAC de São José do Rio Preto,3298.0,5,0,1,2,1,2024,412.0,3617.0,1953.0
2024-02-06,DAC de São José do Rio Preto,3013.0,6,1,1,2,1,2024,3298.0,412.0,2442.333
2024-02-07,DAC de São José do Rio Preto,4297.0,7,2,1,2,1,2024,3013.0,3298.0,2241.0
2024-02-08,DAC de São José do Rio Preto,1778.0,8,3,2,2,1,2024,4297.0,3013.0,3536.0
2024-02-09,DAC de São José do Rio Preto,4772.0,9,4,2,2,1,2024,1778.0,4297.0,3029.333
2024-02-10,DAC de São José do Rio Preto,1546.0,10,5,2,2,1,2024,4772.0,1778.0,3615.667
2024-02-12,DAC de São José do Rio Preto,3978.0,12,0,2,2,1,2024,1546.0,4772.0,2698.667
2024-02-14,DAC de São José do Rio Preto,2895.0,14,2,2,2,1,2024,3978.0,1546.0,3432.0
2024-02-15,DAC de São José do Rio Preto,3680.0,15,3,3,2,1,2024,2895.0,3978.0,2806.333
2024-02-16,DAC de São José do Rio Preto,4448.0,16,4,3,2,1,2024,3680.0,2895.0,3517.667
2024-02-17,DAC de São José do Rio Preto,1778.0,17,5,3,2,1,2024,4448.0,3680.0,3674.333
2024-02-19,DAC de São José do Rio Preto,2160.0,19,0,3,2,1,2024,1778.0,4448.0,3302.0
2024-02-20,DAC de São José do Rio Preto,2757.0,20,1,3,2,1,2024,2160.0,1778.0,2795.333
2024-02-21,DAC de São José do Rio Preto,4085.0,21,2,3,2,1,2024,2757.0,2160.0,2231.667
2024-02-22,DAC de São José do Rio Preto,3174.0,22,3,4,2,1,2024,4085.0,2757.0,3000.667
2024-02-23,DAC de São José do Rio Preto,2380.0,23,4,4,2,1,2024,3174.0,4085.0,3338.667
2024-02-24,DAC de São José do Rio Preto,3096.0,24,5,4,2,1,2024,2380.0,3174.0,3213.0
2024-02-26,DAC de São José do Rio Preto,2280.0,26,0,4,2,1,2024,3096.0,2380.0,2883.333
2024-02-27,DAC de São José do Rio Preto,3436.0,27,1,4,2,1,2024,2280.0,3096.0,2585.333
2024-02-28,DAC de São José do Rio Preto,3279.0,28,2,4,2,1,2024,3436.0,2280.0,2937.333
2024-02-29,DAC de São José do Rio Preto,2961.0,29,3,5,2,1,2024,3279.0,3436.0,2998.333
2024-03-01,DAC de São José do Rio Preto,2934.0,1,4,1,3,1,2024,2961.0,3279.0,3225.333
2024-03-02,DAC de São José do Rio Preto,1251.0,2,5,1,3,1,2024,2934.0,2961.0,3058.0
2024-03-04,DAC de São José do Rio Preto,2749.0,4,0,1,3,1,2024,1251.0,2934.0,2382.0
2024-03-05,DAC de São José do Rio Preto,3587.0,5,1,1,3,1,2024,2749.0,1251.0,2311.333
2024-03-06,DAC de São José do Rio Preto,2772.0,6,2,1,3,1,2024,3587.0,2749.0,2529.0
2024-03-07,DAC de São José do Rio Preto,3269.0,7,3,1,3,1,2024,2772.0,3587.0,3036.0
2024-03-08,DAC de São José do Rio Preto,3580.0,8,4,2,3,1,2024,3269.0,2772.0,3209.333
2024-03-09,DAC de São José do Rio Preto,1095.0,9,5,2,3,1,2024,3580.0,3269.0,3207.0
2024-03-11,DAC de São José do Rio Preto,3311.0,11,0,2,3,1,2024,1095.0,3580.0,2648.0
2024-03-12,DAC de São José do Rio Preto,3942.0,12,1,2,3,1,2024,3311.0,1095.0,2662.0
2024-03-13,DAC de São José do Rio Preto,3133.0,13,2,2,3,1,2024,3942.0,3311.0,2782.667
2024-03-14,DAC de São José do Rio Preto,2715.0,14,3,2,3,1,2024,3133.0,3942.0,3462.0
2024-03-15,DAC de São José do Rio Preto,3133.0,15,4,3,3,1,2024,2715.0,3133.0,3263.333
2024-03-16,DAC de São José do Rio Preto,1635.0,16,5,3,3,1,2024,3133.0,2715.0,2993.667
2024-03-18,DAC de São José do Rio Preto,2772.0,18,0,3,3,1,2024,1635.0,3133.0,2494.333
2024-03-19,DAC de São José do Rio Preto,2406.0,19,1,3,3,1,2024,2772.0,1635.0,2513.333
2024-03-20,DAC de São José do Rio Preto,2635.0,20,2,3,3,1,2024,2406.0,2772.0,2271.0
2024-03-21,DAC de São José do Rio Preto,3465.0,21,3,3,3,1,2024,2635.0,2406.0,2604.333
2024-03-22,DAC de São José do Rio Preto,3277.0,22,4,4,3,1,2024,3465.0,2635.0,2835.333
2024-03-23,DAC de São José do Rio Preto,1229.0,23,5,4,3,1,2024,3277.0,3465.0,3125.667
2024-03-25,DAC de São José do Rio Preto,2209.0,25,0,4,3,1,2024,1229.0,3277.0,2657.0
2024-03-26,DAC de São José do Rio Preto,4238.0,26,1,4,3,1,2024,2209.0,1229.0,2238.333
2024-03-27,DAC de São José do Rio Preto,2359.0,27,2,4,3,1,2024,4238.0,2209.0,2558.667
2024-03-28,DAC de São José do Rio Preto,4400.0,28,3,4,3,1,2024,2359.0,4238.0,2935.333
2024-03-30,DAC de São José do Rio Preto,1260.0,30,5,5,3,1,2024,4400.0,2359.0,3665.667
2024-04-01,DAC de São José do Rio Preto,2962.0,1,0,1,4,2,2024,1260.0,4400.0,2673.0
2024-04-02,DAC de São José do Rio Preto,4376.0,2,1,1,4,2,2024,2962.0,1260.0,2874.0
2024-04-03,DAC de São José do Rio Preto,3058.0,3,2,1,4,2,2024,4376.0,2962.0,2866.0
2024-04-04,DAC de São José do Rio Preto,2558.0,4,3,1,4,2,2024,3058.0,4376.0,3465.333
2024-04-05,DAC de São José do Rio Preto,4541.0,5,4,1,4,2,2024,2558.0,3058.0,3330.667
2024-04-06,DAC de São José do Rio Preto,1290.0,6,5,1,4,2,2024,4541.0,2558.0,3385.667
2024-04-08,DAC de São José do Rio Preto,3545.0,8,0,2,4,2,2024,1290.0,4541.0,2796.333
2024-04-09,DAC de São José do Rio Preto,2760.0,9,1,2,4,2,2024,3545.0,1290.0,3125.333
2024-04-10,DAC de São José do Rio Preto,4122.0,10,2,2,4,2,2024,2760.0,3545.0,2531.667
2024-04-11,DAC de São José do Rio Preto,3986.0,11,3,2,4,2,2024,4122.0,2760.0,3475.667
2024-04-12,DAC de São José do Rio Preto,2940.0,12,4,2,4,2,2024,3986.0,4122.0,3622.667
2024-04-13,DAC de São José do Rio Preto,2044.0,13,5,2,4,2,2024,2940.0,3986.0,3682.667
2024-04-15,DAC de São José do Rio Preto,2609.0,15,0,3,4,2,2024,2044.0,2940.0,2990.0
2024-04-16,DAC de São José do Rio Preto,3827.0,16,1,3,4,2,2024,2609.0,2044.0,2531.0
2024-04-17,DAC de São José do Rio Preto,3520.0,17,2,3,4,2,2024,3827.0,2609.0,2826.667
2024-04-18,DAC de São José do Rio Preto,4150.0,18,3,3,4,2,2024,3520.0,3827.0,3318.667
2024-04-19,DAC de São José do Rio Preto,2111.0,19,4,3,4,2,2024,4150.0,3520.0,3832.333
2024-04-20,DAC de São José do Rio Preto,1417.0,20,5,3,4,2,2024,2111.0,4150.0,3260.333
2024-04-22,DAC de São José do Rio Preto,1924.0,22,0,4,4,2,2024,1417.0,2111.0,2559.333
2024-04-23,DAC de São José do Rio Preto,4203.0,23,1,4,4,2,2024,1924.0,1417.0,1817.333
2024-04-24,DAC de São José do Rio Preto,2979.0,24,2,4,4,2,2024,4203.0,1924.0,2514.667
2024-04-25,DAC de São José do Rio Preto,2640.0,25,3,4,4,2,2024,2979.0,4203.0,3035.333
2024-04-26,DAC de São José do Rio Preto,1612.0,26,4,4,4,2,2024,2640.0,2979.0,3274.0
2024-04-27,DAC de São José do Rio Preto,1033.0,27,5,4,4,2,2024,1612.0,2640.0,2410.333
2024-05-02,DAC de São José do Rio Preto,3081.0,2,3,1,5,2,2024,1033.0,1612.0,1761.667
2024-05-03,DAC de São José do Rio Preto,3519.0,3,4,1,5,2,2024,3081.0,1033.0,1908.667
2024-05-04,DAC de São José do Rio Preto,2161.0,4,5,1,5,2,2024,3519.0,3081.0,2544.333
2024-05-06,DAC de São José do Rio Preto,2268.0,6,0,1,5,2,2024,2161.0,3519.0,2920.333
2024-05-07,DAC de São José do Rio Preto,3798.0,7,1,1,5,2,2024,2268.0,2161.0,2649.333
2024-05-08,DAC de São José do Rio Preto,2727.0,8,2,2,5,2,2024,3798.0,2268.0,2742.333
2024-05-09,DAC de São José do Rio Preto,4841.0,9,3,2,5,2,2024,2727.0,3798.0,2931.0
2024-05-10,DAC de São José do Rio Preto,3482.0,10,4,2,5,2,2024,4841.0,2727.0,3788.667
2024-05-11,DAC de São José do Rio Preto,1391.0,11,5,2,5,2,2024,3482.0,4841.0,3683.333
2024-05-13,DAC de São José do Rio Preto,3997.0,13,0,2,5,2,2024,1391.0,3482.0,3238.0
2024-05-14,DAC de São José do Rio Preto,3236.0,14,1,2,5,2,2024,3997.0,1391.0,2956.667
2024-05-15,DAC de São José do Rio Preto,3343.0,15,2,3,5,2,2024,3236.0,3997.0,2874.667
2024-05-16,DAC de São José do Rio Preto,4040.0,16,3,3,5,2,2024,3343.0,3236.0,3525.333
2024-05-17,DAC de São José do Rio Preto,2825.0,17,4,3,5,2,2024,4040.0,3343.0,3539.667
2024-05-18,DAC de São José do Rio Preto,1257.0,18,5,3,5,2,2024,2825.0,4040.0,3402.667
2024-05-20,DAC de São José do Rio Preto,3475.0,20,0,3,5,2,2024,1257.0,2825.0,2707.333
2024-05-21,DAC de São José do Rio Preto,3938.0,21,1,3,5,2,2024,3475.0,1257.0,2519.0
2024-05-22,DAC de São José do Rio Preto,3194.0,22,2,4,5,2,2024,3938.0,3475.0,2890.0
2024-05-23,DAC de São José do Rio Preto,2321.0,23,3,4,5,2,2024,3194.0,3938.0,3535.667
2024-05-24,DAC de São José do Rio Preto,1894.0,24,4,4,5,2,2024,2321.0,3194.0,3151.0
2024-05-25,DAC de São José do Rio Preto,1716.0,25,5,4,5,2,2024,1894.0,2321.0,2469.667
2024-05-27,DAC de São José do Rio Preto,4550.0,27,0,4,5,2,2024,1716.0,1894.0,1977.0
2024-05-28,DAC de São José do Rio Preto,3058.0,28,1,4,5,2,2024,4550.0,1716.0,2720.0
2024-05-29,DAC de São José do Rio Preto,2835.0,29,2,5,5,2,2024,3058.0,4550.0,3108.0
2023-02-04,DAC de Teresina,1778.0,4,5,1,2,1,2023,3364.0,2793.0,3183.333
2023-02-06,DAC de Teresina,2994.0,6,0,1,2,1,2023,1778.0,3364.0,2645.0
2023-02-07,DAC de Teresina,3699.0,7,1,1,2,1,2023,2994.0,1778.0,2712.0
2023-02-08,DAC de Teresina,2691.0,8,2,2,2,1,2023,3699.0,2994.0,2823.667
2023-02-09,DAC de Teresina,916.0,9,3,2,2,1,2023,2691.0,3699.0,3128.0
2023-02-10,DAC de Teresina,4455.0,10,4,2,2,1,2023,916.0,2691.0,2435.333
2023-02-11,DAC de Teresina,2274.0,11,5,2,2,1,2023,4455.0,916.0,2687.333
2023-02-13,DAC de Teresina,3655.0,13,0,2,2,1,2023,2274.0,4455.0,2548.333
2023-02-14,DAC de Teresina,2785.0,14,1,2,2,1,2023,3655.0,2274.0,3461.333
2023-02-15,DAC de Teresina,2427.0,15,2,3,2,1,2023,2785.0,3655.0,2904.667
2023-02-16,DAC de Teresina,3943.0,16,3,3,2,1,2023,2427.0,2785.0,2955.667
2023-02-17,DAC de Teresina,3045.0,17,4,3,2,1,2023,3943.0,2427.0,3051.667
2023-02-18,DAC de Teresina,1652.0,18,5,3,2,1,2023,3045.0,3943.0,3138.333
2023-02-20,DAC de Teresina,2237.0,20,0,3,2,1,2023,1652.0,3045.0,2880.0
2023-02-22,DAC de Teresina,4324.0,22,2,4,2,1,2023,2237.0,1652.0,2311.333
2023-02-23,DAC de Teresina,3674.0,23,3,4,2,1,2023,4324.0,2237.0,2737.667
2023-02-24,DAC de Teresina,3725.0,24,4,4,2,1,2023,3674.0,4324.0,3411.667
2023-02-25,DAC de Teresina,1655.0,25,5,4,2,1,2023,3725.0,3674.0,3907.667
2023-02-27,DAC de Teresina,3348.0,27,0,4,2,1,2023,1655.0,3725.0,3018.0
2023-02-28,DAC de Teresina,2806.0,28,1,4,2,1,2023,3348.0,1655.0,2909.333
2023-03-02,DAC de Teresina,944.0,2,3,1,3,1,2023,2806.0,3348.0,2603.0
2023-03-03,DAC de Teresina,4980.0,3,4,1,3,1,2023,944.0,2806.0,2366.0
2023-03-04,DAC de Teresina,4050.0,4,5,1,3,1,2023,4980.0,944.0,2910.0
2023-03-06,DAC de Teresina,3366.0,6,0,1,3,1,2023,4050.0,4980.0,3324.667
2023-03-07,DAC de Teresina,3265.0,7,1,1,3,1,2023,3366.0,4050.0,4132.0
2023-03-08,DAC de Teresina,2113.0,8,2,2,3,1,2023,3265.0,3366.0,3560.333
2023-03-09,DAC de Teresina,925.0,9,3,2,3,1,2023,2113.0,3265.0,2914.667
2023-03-10,DAC de Teresina,2117.0,10,4,2,3,1,2023,925.0,2113.0,2101.0
2023-03-11,DAC de Teresina,6521.0,11,5,2,3,1,2023,2117.0,925.0,1718.333
2023-03-13,DAC de Teresina,1754.0,13,0,2,3,1,2023,6521.0,2117.0,3187.667
2023-03-14,DAC de Teresina,3527.0,14,1,2,3,1,2023,1754.0,6521.0,3464.0
2023-03-15,DAC de Teresina,1990.0,15,2,3,3,1,2023,3527.0,1754.0,3934.0
2023-03-16,DAC de Teresina,4162.0,16,3,3,3,1,2023,1990.0,3527.0,2423.667
